legal_cd,adm_cd,sido_Nm_,sgg_Nm_,dong_Nm_,dong_NmLegal_
4480025630,3436013,충청남도,홍성군,홍북읍,신정리
4480025631,3436013,충청남도,홍성군,홍북읍,산수리
4480025632,3436013,충청남도,홍성군,홍북읍,노은리
4480025633,3436013,충청남도,홍성군,홍북읍,대인리
4480032000,3436032,충청남도,홍성군,금마면,금마면
4480032021,3436032,충청남도,홍성군,금마면,월암리
4480032022,3436032,충청남도,홍성군,금마면,봉서리
4480032023,3436032,충청남도,홍성군,금마면,인산리
4480032024,3436032,충청남도,홍성군,금마면,가산리
4480032025,3436032,충청남도,홍성군,금마면,부평리
4480032026,3436032,충청남도,홍성군,금마면,덕정리
4480032027,3436032,충청남도,홍성군,금마면,용흥리
4480032028,3436032,충청남도,홍성군,금마면,송암리
4480032029,3436032,충청남도,홍성군,금마면,장성리
4480032030,3436032,충청남도,홍성군,금마면,신곡리
4480032031,3436032,충청남도,홍성군,금마면,죽림리
4480032032,3436032,충청남도,홍성군,금마면,화양리
4480032033,3436032,충청남도,홍성군,금마면,송강리
4480033000,3436033,충청남도,홍성군,홍동면,홍동면
4480033021,3436033,충청남도,홍성군,홍동면,운월리
4480033022,3436033,충청남도,홍성군,홍동면,월현리
4480033023,3436033,충청남도,홍성군,홍동면,원천리
4480033024,3436033,충청남도,홍성군,홍동면,홍원리
4480033025,3436033,충청남도,홍성군,홍동면,화신리
4480033026,3436033,충청남도,홍성군,홍동면,문당리
4480033027,3436033,충청남도,홍성군,홍동면,금평리
4480033028,3436033,충청남도,홍성군,홍동면,구정리
4480033029,3436033,충청남도,홍성군,홍동면,신기리
4480033030,3436033,충청남도,홍성군,홍동면,수란리
4480033031,3436033,충청남도,홍성군,홍동면,금당리
4480033032,3436033,충청남도,홍성군,홍동면,효학리
4480033033,3436033,충청남도,홍성군,홍동면,대영리
4480033034,3436033,충청남도,홍성군,홍동면,팔괘리
4480034000,3436034,충청남도,홍성군,장곡면,장곡면
4480034021,3436034,충청남도,홍성군,장곡면,도산리
4480034022,3436034,충청남도,홍성군,장곡면,신풍리
4480034023,3436034,충청남도,홍성군,장곡면,화계리
4480034024,3436034,충청남도,홍성군,장곡면,광성리
4480034025,3436034,충청남도,홍성군,장곡면,오성리
4480034026,3436034,충청남도,홍성군,장곡면,죽전리
4480034027,3436034,충청남도,홍성군,장곡면,가송리
4480034028,3436034,충청남도,홍성군,장곡면,신동리
4480034029,3436034,충청남도,홍성군,장곡면,지정리
4480034030,3436034,충청남도,홍성군,장곡면,월계리
4480034031,3436034,충청남도,홍성군,장곡면,행정리
4480034032,3436034,충청남도,홍성군,장곡면,천태리
4480034033,3436034,충청남도,홍성군,장곡면,산성리
4480034034,3436034,충청남도,홍성군,장곡면,옥계리
4480034035,3436034,충청남도,홍성군,장곡면,대현리
4480034036,3436034,충청남도,홍성군,장곡면,상송리
4480035000,3436035,충청남도,홍성군,은하면,은하면
4480035021,3436035,충청남도,홍성군,은하면,대천리
4480035022,3436035,충청남도,홍성군,은하면,유송리
4480035023,3436035,충청남도,홍성군,은하면,장곡리
4480035024,3436035,충청남도,홍성군,은하면,대율리
4480035025,3436035,충청남도,홍성군,은하면,금국리
4480035026,3436035,충청남도,홍성군,은하면,학산리
4480035027,3436035,충청남도,홍성군,은하면,목현리
4480035028,3436035,충청남도,홍성군,은하면,대판리
4480035029,3436035,충청남도,홍성군,은하면,덕실리
4480035030,3436035,충청남도,홍성군,은하면,화봉리
4480035031,3436035,충청남도,홍성군,은하면,장척리
4480036000,3436036,충청남도,홍성군,결성면,결성면
4480036021,3436036,충청남도,홍성군,결성면,읍내리
4480036022,3436036,충청남도,홍성군,결성면,성호리
4480036023,3436036,충청남도,홍성군,결성면,성남리
4480036024,3436036,충청남도,홍성군,결성면,금곡리
4480036025,3436036,충청남도,홍성군,결성면,성곡리
4480036026,3436036,충청남도,홍성군,결성면,무량리
4480036027,3436036,충청남도,홍성군,결성면,교항리
4480036028,3436036,충청남도,홍성군,결성면,용호리
4480036029,3436036,충청남도,홍성군,결성면,형산리
4480037000,3436037,충청남도,홍성군,서부면,서부면
4480037021,3436037,충청남도,홍성군,서부면,이호리
4480037022,3436037,충청남도,홍성군,서부면,광리
4480037023,3436037,충청남도,홍성군,서부면,궁리
4480037024,3436037,충청남도,홍성군,서부면,상황리
4480037025,3436037,충청남도,홍성군,서부면,거차리
4480037026,3436037,충청남도,홍성군,서부면,어사리
4480037027,3436037,충청남도,홍성군,서부면,남당리
4480037028,3436037,충청남도,홍성군,서부면,신리
4480037029,3436037,충청남도,홍성군,서부면,양곡리
4480037030,3436037,충청남도,홍성군,서부면,판교리
4480037031,3436037,충청남도,홍성군,서부면,중리
4480037032,3436037,충청남도,홍성군,서부면,죽도리
4480038000,3436038,충청남도,홍성군,갈산면,갈산면
4480038021,3436038,충청남도,홍성군,갈산면,상촌리
4480038022,3436038,충청남도,홍성군,갈산면,내갈리
4480038023,3436038,충청남도,홍성군,갈산면,신안리
4480038024,3436038,충청남도,홍성군,갈산면,가곡리
4480038025,3436038,충청남도,홍성군,갈산면,갈오리
4480038026,3436038,충청남도,홍성군,갈산면,동산리
4480038027,3436038,충청남도,홍성군,갈산면,쌍천리
4480038028,3436038,충청남도,홍성군,갈산면,행산리
4480038029,3436038,충청남도,홍성군,갈산면,오두리
4480038030,3436038,충청남도,홍성군,갈산면,부기리
4480038031,3436038,충청남도,홍성군,갈산면,기산리
4480038032,3436038,충청남도,홍성군,갈산면,동성리
4480038033,3436038,충청남도,홍성군,갈산면,취생리
4480038034,3436038,충청남도,홍성군,갈산면,운곡리
4480038035,3436038,충청남도,홍성군,갈산면,와리
4480038036,3436038,충청남도,홍성군,갈산면,대사리
4480039000,3436039,충청남도,홍성군,구항면,구항면
4480039021,3436039,충청남도,홍성군,구항면,황곡리
4480039022,3436039,충청남도,홍성군,구항면,오봉리
4480039023,3436039,충청남도,홍성군,구항면,공리
4480039024,3436039,충청남도,홍성군,구항면,남산리
4480039025,3436039,충청남도,홍성군,구항면,장양리
4480039026,3436039,충청남도,홍성군,구항면,태봉리
4480039027,3436039,충청남도,홍성군,구항면,내현리
4480039028,3436039,충청남도,홍성군,구항면,지정리
4480039029,3436039,충청남도,홍성군,구항면,대정리
4480039030,3436039,충청남도,홍성군,구항면,신곡리
4480039031,3436039,충청남도,홍성군,구항면,청광리
4480039032,3436039,충청남도,홍성군,구항면,마온리
4481000000,34370,충청남도,예산군,예산군,예산군
4481025000,3437011,충청남도,예산군,예산읍,예산읍
4481025021,3437011,충청남도,예산군,예산읍,예산리
4481025022,3437011,충청남도,예산군,예산읍,향천리
4481025023,3437011,충청남도,예산군,예산읍,대회리
4481025024,3437011,충청남도,예산군,예산읍,주교리
4481025025,3437011,충청남도,예산군,예산읍,산성리
4481025026,3437011,충청남도,예산군,예산읍,발연리
4481025027,3437011,충청남도,예산군,예산읍,석양리
4481025028,3437011,충청남도,예산군,예산읍,관작리
4481025029,3437011,충청남도,예산군,예산읍,창소리
4481025030,3437011,충청남도,예산군,예산읍,신례원리
4481025031,3437011,충청남도,예산군,예산읍,간양리
4481025032,3437011,충청남도,예산군,예산읍,궁평리
4481025033,3437011,충청남도,예산군,예산읍,수철리
4481025300,3437012,충청남도,예산군,삽교읍,삽교읍
4481025321,3437012,충청남도,예산군,삽교읍,두리
4481025322,3437012,충청남도,예산군,삽교읍,삽교리
4481025323,3437012,충청남도,예산군,삽교읍,평촌리
4481025324,3437012,충청남도,예산군,삽교읍,수촌리
4481025325,3437012,충청남도,예산군,삽교읍,이리
4481025326,3437012,충청남도,예산군,삽교읍,목리
4481025327,3437012,충청남도,예산군,삽교읍,신리
4481025328,3437012,충청남도,예산군,삽교읍,안치리
4481025329,3437012,충청남도,예산군,삽교읍,송산리
4481025330,3437012,충청남도,예산군,삽교읍,역리
4481025331,3437012,충청남도,예산군,삽교읍,상하리
4481025332,3437012,충청남도,예산군,삽교읍,창정리
4481025333,3437012,충청남도,예산군,삽교읍,가리
4481025334,3437012,충청남도,예산군,삽교읍,상성리
4481025335,3437012,충청남도,예산군,삽교읍,용동리
4481025336,3437012,충청남도,예산군,삽교읍,하포리
4481025337,3437012,충청남도,예산군,삽교읍,성리
4481025338,3437012,충청남도,예산군,삽교읍,신가리
4481025339,3437012,충청남도,예산군,삽교읍,방아리
4481025340,3437012,충청남도,예산군,삽교읍,효림리
4481025341,3437012,충청남도,예산군,삽교읍,월산리
4481031000,3437031,충청남도,예산군,대술면,대술면
4481031021,3437031,충청남도,예산군,대술면,화천리
4481031022,3437031,충청남도,예산군,대술면,농리
4481031023,3437031,충청남도,예산군,대술면,상항리
4481031024,3437031,충청남도,예산군,대술면,방산리
4481031025,3437031,충청남도,예산군,대술면,장복리
4481031026,3437031,충청남도,예산군,대술면,송석리
4481031027,3437031,충청남도,예산군,대술면,화산리
4481031028,3437031,충청남도,예산군,대술면,궐곡리
4481031029,3437031,충청남도,예산군,대술면,시산리
4481031030,3437031,충청남도,예산군,대술면,산정리
4481031031,3437031,충청남도,예산군,대술면,마전리
4481031032,3437031,충청남도,예산군,대술면,이티리
4481032000,3437032,충청남도,예산군,신양면,신양면
4481032021,3437032,충청남도,예산군,신양면,신양리
4481032022,3437032,충청남도,예산군,신양면,황계리
4481032023,3437032,충청남도,예산군,신양면,무봉리
4481032024,3437032,충청남도,예산군,신양면,녹문리
4481032025,3437032,충청남도,예산군,신양면,서계양리
4481032026,3437032,충청남도,예산군,신양면,불원리
4481032027,3437032,충청남도,예산군,신양면,시왕리
4481032028,3437032,충청남도,예산군,신양면,연리
4481032029,3437032,충청남도,예산군,신양면,귀곡리
4481032030,3437032,충청남도,예산군,신양면,하천리
4481032031,3437032,충청남도,예산군,신양면,죽천리
4481032032,3437032,충청남도,예산군,신양면,가지리
4481032033,3437032,충청남도,예산군,신양면,만사리
4481032034,3437032,충청남도,예산군,신양면,여래미리
4481032035,3437032,충청남도,예산군,신양면,대덕리
4481032036,3437032,충청남도,예산군,신양면,차동리
4481033000,3437033,충청남도,예산군,광시면,광시면
4481033021,3437033,충청남도,예산군,광시면,광시리
4481033022,3437033,충청남도,예산군,광시면,노전리
4481033023,3437033,충청남도,예산군,광시면,운산리
4481033024,3437033,충청남도,예산군,광시면,하장대리
4481033025,3437033,충청남도,예산군,광시면,은사리
4481033026,3437033,충청남도,예산군,광시면,구례리
4481033027,3437033,충청남도,예산군,광시면,마사리
4481033028,3437033,충청남도,예산군,광시면,신대리
4481033029,3437033,충청남도,예산군,광시면,관음리
4481033030,3437033,충청남도,예산군,광시면,동산리
4481033031,3437033,충청남도,예산군,광시면,장전리
4481033032,3437033,충청남도,예산군,광시면,월송리
4481033033,3437033,충청남도,예산군,광시면,서초정리
4481033034,3437033,충청남도,예산군,광시면,신흥리
4481033035,3437033,충청남도,예산군,광시면,장신리
4481033036,3437033,충청남도,예산군,광시면,용두리
4481033037,3437033,충청남도,예산군,광시면,미곡리
4481033038,3437033,충청남도,예산군,광시면,시목리
4481033039,3437033,충청남도,예산군,광시면,가덕리
4481033040,3437033,충청남도,예산군,광시면,대리
4481034000,3437034,충청남도,예산군,대흥면,대흥면
4481034021,3437034,충청남도,예산군,대흥면,동서리
4481034022,3437034,충청남도,예산군,대흥면,상중리
4481034023,3437034,충청남도,예산군,대흥면,교촌리
4481034024,3437034,충청남도,예산군,대흥면,송지리
4481034025,3437034,충청남도,예산군,대흥면,대야리
4481034026,3437034,충청남도,예산군,대흥면,신속리
4481034027,3437034,충청남도,예산군,대흥면,노동리
4481034028,3437034,충청남도,예산군,대흥면,지곡리
4481034029,3437034,충청남도,예산군,대흥면,하탄방리
4481034030,3437034,충청남도,예산군,대흥면,탄방리
4481034031,3437034,충청남도,예산군,대흥면,금곡리
4481034032,3437034,충청남도,예산군,대흥면,대률리
4481034033,3437034,충청남도,예산군,대흥면,갈신리
4481034034,3437034,충청남도,예산군,대흥면,손지리
4481035000,3437035,충청남도,예산군,응봉면,응봉면
4481035021,3437035,충청남도,예산군,응봉면,노화리
4481035022,3437035,충청남도,예산군,응봉면,지석리
4481035023,3437035,충청남도,예산군,응봉면,건지화리
4481035024,3437035,충청남도,예산군,응봉면,신리
4481035025,3437035,충청남도,예산군,응봉면,평촌리
4481035026,3437035,충청남도,예산군,응봉면,등촌리
4481035027,3437035,충청남도,예산군,응봉면,후사리
4481035028,3437035,충청남도,예산군,응봉면,입침리
4481035029,3437035,충청남도,예산군,응봉면,운곡리
4481035030,3437035,충청남도,예산군,응봉면,증곡리
4481035031,3437035,충청남도,예산군,응봉면,송석리
4481035032,3437035,충청남도,예산군,응봉면,주령리
4481035033,3437035,충청남도,예산군,응봉면,계정리
4481036000,3437036,충청남도,예산군,덕산면,덕산면
4481036021,3437036,충청남도,예산군,덕산면,읍내리
4481036022,3437036,충청남도,예산군,덕산면,북문리
4481036023,3437036,충청남도,예산군,덕산면,옥계리
4481036024,3437036,충청남도,예산군,덕산면,상가리
4481036025,3437036,충청남도,예산군,덕산면,사동리
4481036026,3437036,충청남도,예산군,덕산면,신평리
4481036027,3437036,충청남도,예산군,덕산면,시량리
4481036028,3437036,충청남도,예산군,덕산면,둔리
4481036029,3437036,충청남도,예산군,덕산면,대치리
4481036030,3437036,충청남도,예산군,덕산면,광천리
4481036031,3437036,충청남도,예산군,덕산면,사천리
4481036032,3437036,충청남도,예산군,덕산면,외라리
4481036033,3437036,충청남도,예산군,덕산면,내라리
4481036034,3437036,충청남도,예산군,덕산면,복당리
4481036035,3437036,충청남도,예산군,덕산면,낙상리
4481036036,3437036,충청남도,예산군,덕산면,대동리
4481037000,3437037,충청남도,예산군,봉산면,봉산면
4481037021,3437037,충청남도,예산군,봉산면,고도리
4481037022,3437037,충청남도,예산군,봉산면,구암리
4481037023,3437037,충청남도,예산군,봉산면,봉림리
4481037024,3437037,충청남도,예산군,봉산면,사석리
4481037025,3437037,충청남도,예산군,봉산면,하평리
4481037026,3437037,충청남도,예산군,봉산면,옥전리
4481037027,3437037,충청남도,예산군,봉산면,당곡리
4481037028,3437037,충청남도,예산군,봉산면,시동리
4481037029,3437037,충청남도,예산군,봉산면,효교리
4481037030,3437037,충청남도,예산군,봉산면,대지리
4481037031,3437037,충청남도,예산군,봉산면,화전리
4481037032,3437037,충청남도,예산군,봉산면,궁평리
4481037033,3437037,충청남도,예산군,봉산면,금치리
4481037034,3437037,충청남도,예산군,봉산면,옹안리
4481037035,3437037,충청남도,예산군,봉산면,마교리
4481038000,3437038,충청남도,예산군,고덕면,고덕면
4481038021,3437038,충청남도,예산군,고덕면,대천리
4481038022,3437038,충청남도,예산군,고덕면,몽곡리
4481038023,3437038,충청남도,예산군,고덕면,상몽리
4481038024,3437038,충청남도,예산군,고덕면,호음리
4481038025,3437038,충청남도,예산군,고덕면,오추리
4481038026,3437038,충청남도,예산군,고덕면,지곡리
4481038027,3437038,충청남도,예산군,고덕면,상장리
4481038028,3437038,충청남도,예산군,고덕면,상궁리
4481038029,3437038,충청남도,예산군,고덕면,구만리
4481038030,3437038,충청남도,예산군,고덕면,용리
4481038031,3437038,충청남도,예산군,고덕면,사리
4481038032,3437038,충청남도,예산군,고덕면,석곡리
4481039000,3437039,충청남도,예산군,신암면,신암면
4481039021,3437039,충청남도,예산군,신암면,종경리
4481039022,3437039,충청남도,예산군,신암면,계촌리
4481039023,3437039,충청남도,예산군,신암면,두곡리
4481039024,3437039,충청남도,예산군,신암면,신종리
4481039025,3437039,충청남도,예산군,신암면,하평리
4481039026,3437039,충청남도,예산군,신암면,신택리
4481039027,3437039,충청남도,예산군,신암면,용궁리
4481039028,3437039,충청남도,예산군,신암면,예림리
4481039029,3437039,충청남도,예산군,신암면,중예리
4481039030,3437039,충청남도,예산군,신암면,조곡리
4481039031,3437039,충청남도,예산군,신암면,별리
4481039032,3437039,충청남도,예산군,신암면,오산리
4481039033,3437039,충청남도,예산군,신암면,탄중리
4481040000,3437040,충청남도,예산군,오가면,오가면
4481040021,3437040,충청남도,예산군,오가면,역탑리
4481040022,3437040,충청남도,예산군,오가면,원평리
4481040023,3437040,충청남도,예산군,오가면,신장리
4481040024,3437040,충청남도,예산군,오가면,신석리
4481040025,3437040,충청남도,예산군,오가면,월곡리
4481040026,3437040,충청남도,예산군,오가면,좌방리
4481040027,3437040,충청남도,예산군,오가면,분천리
4481040028,3437040,충청남도,예산군,오가면,양막리
4481040029,3437040,충청남도,예산군,오가면,내량리
4481040030,3437040,충청남도,예산군,오가면,원천리
4481040031,3437040,충청남도,예산군,오가면,신원리
4481040032,3437040,충청남도,예산군,오가면,오촌리
4482500000,34380,충청남도,태안군,태안군,태안군
4482525000,3438011,충청남도,태안군,태안읍,태안읍
4482525021,3438011,충청남도,태안군,태안읍,동문리
4482525022,3438011,충청남도,태안군,태안읍,남문리
4482525023,3438011,충청남도,태안군,태안읍,장산리
4482525024,3438011,충청남도,태안군,태안읍,남산리
4482525025,3438011,충청남도,태안군,태안읍,송암리
4482525026,3438011,충청남도,태안군,태안읍,반곡리
4482525027,3438011,충청남도,태안군,태안읍,평천리
4482525028,3438011,충청남도,태안군,태안읍,상옥리
4482525029,3438011,충청남도,태안군,태안읍,인평리
4482525030,3438011,충청남도,태안군,태안읍,도내리
4482525031,3438011,충청남도,태안군,태안읍,어은리
4482525032,3438011,충청남도,태안군,태안읍,산후리
4482525033,3438011,충청남도,태안군,태안읍,삭선리
4482525300,3438012,충청남도,태안군,안면읍,안면읍
4482525321,3438012,충청남도,태안군,안면읍,승언리
4482525322,3438012,충청남도,태안군,안면읍,정당리
4482525323,3438012,충청남도,태안군,안면읍,창기리
4482525324,3438012,충청남도,태안군,안면읍,중장리
4482525325,3438012,충청남도,태안군,안면읍,신야리
4482525326,3438012,충청남도,태안군,안면읍,황도리
4482531000,3438031,충청남도,태안군,고남면,고남면
4482531021,3438031,충청남도,태안군,고남면,장곡리
4482531022,3438031,충청남도,태안군,고남면,누동리
4482531023,3438031,충청남도,태안군,고남면,고남리
4482532000,3438032,충청남도,태안군,남면,남면
4482532021,3438032,충청남도,태안군,남면,진산리
4482532022,3438032,충청남도,태안군,남면,몽산리
4482532023,3438032,충청남도,태안군,남면,신장리
4482532024,3438032,충청남도,태안군,남면,달산리
4482532025,3438032,충청남도,태안군,남면,양잠리
4482532026,3438032,충청남도,태안군,남면,원청리
4482532027,3438032,충청남도,태안군,남면,당암리
4482532028,3438032,충청남도,태안군,남면,신온리
4482532029,3438032,충청남도,태안군,남면,거아도리
4482533000,3438033,충청남도,태안군,근흥면,근흥면
4482533021,3438033,충청남도,태안군,근흥면,두야리
4482533022,3438033,충청남도,태안군,근흥면,수룡리
4482533023,3438033,충청남도,태안군,근흥면,마금리
4482533024,3438033,충청남도,태안군,근흥면,안기리
4482533025,3438033,충청남도,태안군,근흥면,용신리
4482533026,3438033,충청남도,태안군,근흥면,도황리
4482533027,3438033,충청남도,태안군,근흥면,정죽리
4482533028,3438033,충청남도,태안군,근흥면,신진도리
4482533029,3438033,충청남도,태안군,근흥면,가의도리
4482534000,3438034,충청남도,태안군,소원면,소원면
4482534021,3438034,충청남도,태안군,소원면,시목리
4482534022,3438034,충청남도,태안군,소원면,법산리
4482534023,3438034,충청남도,태안군,소원면,신덕리
4482534024,3438034,충청남도,태안군,소원면,영전리
4482534025,3438034,충청남도,태안군,소원면,소근리
4482534026,3438034,충청남도,태안군,소원면,의항리
4482534027,3438034,충청남도,태안군,소원면,모항리
4482534028,3438034,충청남도,태안군,소원면,파도리
4482534029,3438034,충청남도,태안군,소원면,송현리
4482535000,3438035,충청남도,태안군,원북면,원북면
4482535021,3438035,충청남도,태안군,원북면,반계리
4482535022,3438035,충청남도,태안군,원북면,이곡리
4482535023,3438035,충청남도,태안군,원북면,황촌리
4482535024,3438035,충청남도,태안군,원북면,방갈리
4482535025,3438035,충청남도,태안군,원북면,신두리
4482535026,3438035,충청남도,태안군,원북면,동해리
4482535027,3438035,충청남도,태안군,원북면,대기리
4482535028,3438035,충청남도,태안군,원북면,장대리
4482535029,3438035,충청남도,태안군,원북면,청산리
4482535030,3438035,충청남도,태안군,원북면,양산리
4482535031,3438035,충청남도,태안군,원북면,마산리
4482536000,3438036,충청남도,태안군,이원면,이원면
4482536021,3438036,충청남도,태안군,이원면,내리
4482536022,3438036,충청남도,태안군,이원면,관리
4482536023,3438036,충청남도,태안군,이원면,당산리
4482536024,3438036,충청남도,태안군,이원면,포지리
4482536025,3438036,충청남도,태안군,이원면,사창리
4500000000,35,전라북도,전라북도,전라북도,전라북도
4511000000,35010,전라북도,전주시,전주시,전주시
4511100000,35011,전라북도,전주시 완산구,전주시 완산구,전주시 완산구
4511110100,3501174,전라북도,전주시 완산구,중앙동,중앙동1가
4511110200,3501174,전라북도,전주시 완산구,중앙동,중앙동2가
4511110300,3501174,전라북도,전주시 완산구,중앙동,중앙동3가
4511110400,3501174,전라북도,전주시 완산구,중앙동,중앙동4가
4511111300,3501174,전라북도,전주시 완산구,중앙동,다가동1가
4511111400,3501174,전라북도,전주시 완산구,중앙동,다가동2가
4511111500,3501174,전라북도,전주시 완산구,중앙동,다가동3가
4511111600,3501174,전라북도,전주시 완산구,중앙동,다가동4가
4511111700,3501174,전라북도,전주시 완산구,중앙동,고사동
4511111900,3501174,전라북도,전주시 완산구,중앙동,태평동
4511110500,3501175,전라북도,전주시 완산구,풍남동,경원동1가
4511110600,3501175,전라북도,전주시 완산구,풍남동,경원동2가
4511110700,3501175,전라북도,전주시 완산구,풍남동,경원동3가
4511110800,3501175,전라북도,전주시 완산구,풍남동,풍남동1가
4511110900,3501175,전라북도,전주시 완산구,풍남동,풍남동2가
4511111000,3501175,전라북도,전주시 완산구,풍남동,풍남동3가
4511111100,3501175,전라북도,전주시 완산구,풍남동,전동
4511111200,3501175,전라북도,전주시 완산구,풍남동,전동3가
4511111800,3501175,전라북도,전주시 완산구,풍남동,교동
4511112000,3501176,전라북도,전주시 완산구,노송동,중노송동
4511112100,3501176,전라북도,전주시 완산구,노송동,남노송동
4511114700,3501176,전라북도,전주시 완산구,노송동,서노송동
4511112200,3501177,전라북도,전주시 완산구,완산동,동완산동
4511112300,3501177,전라북도,전주시 완산구,완산동,서완산동1가
4511112400,3501177,전라북도,전주시 완산구,완산동,서완산동2가
4511112500,3501160,전라북도,전주시 완산구,동서학동,동서학동
4511114300,3501160,전라북도,전주시 완산구,동서학동,대성동
4511114400,3501160,전라북도,전주시 완산구,동서학동,색장동
4511112600,3501161,전라북도,전주시 완산구,서서학동,서서학동
4511112700,3501162,전라북도,전주시 완산구,중화산1동,중화산동1가
4511112800,3501162,전라북도,전주시 완산구,중화산1동,중화산동2가
4511112800,3501163,전라북도,전주시 완산구,중화산2동,중화산동2가
4511112900,3501166,전라북도,전주시 완산구,서신동,서신동
4511113200,3501164,전라북도,전주시 완산구,평화1동,평화동1가
4511113000,3501165,전라북도,전주시 완산구,평화2동,석구동
4511113100,3501165,전라북도,전주시 완산구,평화2동,원당동
4511113200,3501165,전라북도,전주시 완산구,평화2동,평화동1가
4511113300,3501165,전라북도,전주시 완산구,평화2동,평화동2가
4511113400,3501165,전라북도,전주시 완산구,평화2동,평화동3가
4511113700,3501167,전라북도,전주시 완산구,삼천1동,삼천동1가
4511113700,3501168,전라북도,전주시 완산구,삼천2동,삼천동1가
4511113500,3501169,전라북도,전주시 완산구,삼천3동,중인동
4511113600,3501169,전라북도,전주시 완산구,삼천3동,용복동
4511113700,3501169,전라북도,전주시 완산구,삼천3동,삼천동1가
4511113800,3501169,전라북도,전주시 완산구,삼천3동,삼천동2가
4511113900,3501169,전라북도,전주시 완산구,삼천3동,삼천동3가
4511114000,3501170,전라북도,전주시 완산구,효자1동,효자동1가
4511114000,3501171,전라북도,전주시 완산구,효자2동,효자동1가
4511114200,3501171,전라북도,전주시 완산구,효자2동,효자동3가
4511114000,3501172,전라북도,전주시 완산구,효자3동,효자동1가
4511114100,3501172,전라북도,전주시 완산구,효자3동,효자동2가
4511114200,3501172,전라북도,전주시 완산구,효자3동,효자동3가
4511114100,3501178,전라북도,전주시 완산구,효자4동,효자동2가
4511114200,3501178,전라북도,전주시 완산구,효자4동,효자동3가
4511114500,3501178,전라북도,전주시 완산구,효자4동,상림동
4511114100,3501179,전라북도,전주시 완산구,효자5동,효자동2가
4511114200,3501179,전라북도,전주시 완산구,효자5동,효자동3가
4511114500,3501179,전라북도,전주시 완산구,효자5동,상림동
4511300000,35012,전라북도,전주시 덕진구,전주시 덕진구,전주시 덕진구
4511310200,3501269,전라북도,전주시 덕진구,진북동,진북동
4511310300,3501254,전라북도,전주시 덕진구,인후1동,인후동1가
4511310300,3501255,전라북도,전주시 덕진구,인후2동,인후동1가
4511310400,3501255,전라북도,전주시 덕진구,인후2동,인후동2가
4511310300,3501256,전라북도,전주시 덕진구,인후3동,인후동1가
4511310500,3501257,전라북도,전주시 덕진구,덕진동,덕진동1가
4511310600,3501257,전라북도,전주시 덕진구,덕진동,덕진동2가
4511310700,3501258,전라북도,전주시 덕진구,금암1동,금암동
4511310700,3501259,전라북도,전주시 덕진구,금암2동,금암동
4511310800,3501260,전라북도,전주시 덕진구,팔복동,팔복동1가
4511310900,3501260,전라북도,전주시 덕진구,팔복동,팔복동2가
4511311000,3501260,전라북도,전주시 덕진구,팔복동,팔복동3가
4511313300,3501260,전라북도,전주시 덕진구,팔복동,팔복동4가
4511311500,3501261,전라북도,전주시 덕진구,우아1동,우아동3가
4511311100,3501262,전라북도,전주시 덕진구,우아2동,산정동
4511311200,3501262,전라북도,전주시 덕진구,우아2동,금상동
4511311300,3501262,전라북도,전주시 덕진구,우아2동,우아동1가
4511311400,3501262,전라북도,전주시 덕진구,우아2동,우아동2가
4511311500,3501262,전라북도,전주시 덕진구,우아2동,우아동3가
4511311600,3501263,전라북도,전주시 덕진구,호성동,호성동1가
4511311700,3501263,전라북도,전주시 덕진구,호성동,호성동2가
4511311800,3501263,전라북도,전주시 덕진구,호성동,호성동3가
4511312100,3501265,전라북도,전주시 덕진구,송천1동,송천동1가
4511312200,3501265,전라북도,전주시 덕진구,송천1동,송천동2가
4511311900,3501266,전라북도,전주시 덕진구,송천2동,전미동1가
4511312000,3501266,전라북도,전주시 덕진구,송천2동,전미동2가
4511312100,3501266,전라북도,전주시 덕진구,송천2동,송천동1가
4511312200,3501266,전라북도,전주시 덕진구,송천2동,송천동2가
4511312300,3501267,전라북도,전주시 덕진구,조촌동,반월동
4511312400,3501267,전라북도,전주시 덕진구,조촌동,화전동
4511312500,3501267,전라북도,전주시 덕진구,조촌동,용정동
4511312600,3501267,전라북도,전주시 덕진구,조촌동,성덕동
4511312700,3501267,전라북도,전주시 덕진구,조촌동,원동
4511313400,3501267,전라북도,전주시 덕진구,조촌동,도도동
4511313500,3501267,전라북도,전주시 덕진구,조촌동,강흥동
4511313600,3501267,전라북도,전주시 덕진구,조촌동,도덕동
4511313700,3501267,전라북도,전주시 덕진구,조촌동,남정동
4511313900,3501271,전라북도,전주시 덕진구,여의동,여의동2가
4511312900,3501271,전라북도,전주시 덕진구,여의동,고랑동
4511313000,3501271,전라북도,전주시 덕진구,여의동,여의동
4511313100,3501271,전라북도,전주시 덕진구,여의동,만성동
4511313200,3501271,전라북도,전주시 덕진구,여의동,장동
4511313100,3501270,전라북도,전주시 덕진구,혁신동,만성동
4511313200,3501270,전라북도,전주시 덕진구,혁신동,장동
4511313800,3501270,전라북도,전주시 덕진구,혁신동,중동
4513000000,35020,전라북도,군산시,군산시,군산시
4513025000,3502011,전라북도,군산시,옥구읍,옥구읍
4513025021,3502011,전라북도,군산시,옥구읍,옥정리
4513025022,3502011,전라북도,군산시,옥구읍,상평리
4513025023,3502011,전라북도,군산시,옥구읍,이곡리
4513025024,3502011,전라북도,군산시,옥구읍,수산리
